SER_NUM	FROM_FIRST_TIME	BEFORE_US	TOT_MATCHED	BEFORE_US_PROMILE	MATCHED_FLG
5	121	47	27163	1.7	1
6	181	37	27496	1.3	0
1	0	49	3447	14.2	0
2	20	35	3447	10.2	0
3	41	22	3501	6.3	1
4	101	41	3621	11.3	0
5	111	41	3621	11.3	0
6	131	41	3621	11.3	0
7	161	41	3630	11.3	0
8	231	33	4313	7.7	0
9	301	41	4716	8.7	0
10	311	15	5123	2.9	0
1	0	43	3676	11.7	0
2	20	49	3676	13.3	0
3	81	41	3676	11.2	0
4	101	49	3676	13.3	0
5	131	41	3676	11.2	0
1	0	18	9370	1.9	0
2	13	17	9380	1.8	0
3	46	25	9383	2.7	0
4	58	45	9383	4.8	0
5	121	20	9612	2.1	0
1	0	31	4069	7.6	0
2	40	35	4090	8.6	0
3	161	41	4245	9.7	0
4	171	15	4245	3.5	0
5	181	15	4245	3.5	0
6	211	48	4245	11.3	0
7	221	41	4245	9.7	1
8	272	41	4253	9.6	0
1	0	47	5168	9.1	0
2	20	24	5168	4.6	1
3	151	41	5235	7.8	0
4	181	28	5256	5.3	0
5	211	41	5256	7.8	0
1	0	27	6810	4.0	0
2	40	45	6827	6.6	0
3	50	18	6827	2.6	0
1	0	15	3383	4.4	0
2	20	15	3383	4.4	0
3	50	15	3383	4.4	0
4	71	41	3383	12.1	0
5	121	15	3384	4.4	0
1	0	15	4589	3.3	0
2	13	15	4589	3.3	0
3	23	21	4589	4.6	0
4	43	38	4589	8.3	0
5	54	41	4589	8.9	0
6	104	41	4589	8.9	0
1	0	15	6299	2.4	0
2	10	41	6299	6.5	0
3	60	41	6299	6.5	0
1	0	37	5412	6.8	0
1	0	46	3001	15.3	0
2	50	41	3001	13.7	0
1	0	32	8367	3.8	0
1	0	41	5848	7.0	0
2	101	41	5963	6.9	0
3	111	23	5965	3.9	1
4	313	15	6538	2.3	0
5	333	48	6538	7.3	0
6	384	41	6587	6.2	0
7	434	15	6797	2.2	0
1	0	5	9507	0.5	0
2	50	41	9518	4.3	0
3	81	8	9519	0.8	1
4	161	25	9557	2.6	0
5	210	23	9583	2.4	0
6	250	45	9586	4.7	0
1	0	41	33506	1.2	1
2	242	41	36002	1.1	0
1	0	15	3537	4.2	0
2	10	37	3537	10.5	0
3	21	22	3537	6.2	0
4	31	41	3581	11.4	1
5	222	22	3675	6.0	0
6	242	41	3675	11.2	0
7	252	33	3744	8.8	0
8	293	42	3744	11.2	0
1	0	41	29478	1.4	0
2	10	17	29506	0.6	1
3	160	38	29868	1.3	0
4	190	28	29882	0.9	0
5	230	15	29908	0.5	0
6	240	41	29908	1.4	1
7	300	28	29920	0.9	0
8	310	43	29920	1.4	0
1	0	15	13284	1.1	0
2	40	38	13301	2.9	0
3	131	43	13319	3.2	0
4	161	41	13325	3.1	0
5	272	30	13346	2.2	0
6	312	36	13373	2.7	1
1	0	21	4537	4.6	0
2	150	15	4579	3.3	1
3	220	6	4668	1.3	0
1	0	41	3017	13.6	0
1	0	39	8697	4.5	0
2	20	18	8890	2.0	0
3	50	48	8890	5.4	0
4	90	28	9095	3.1	0
5	100	25	9095	2.7	0
6	120	41	9099	4.5	0
7	130	28	9147	3.1	0
8	230	49	9384	5.2	0
1	0	22	28153	0.8	0
2	50	48	28292	1.7	0
3	101	22	28292	0.8	0
4	131	49	28292	1.7	0
5	151	41	28439	1.4	0
6	262	26	28875	0.9	0
1	0	15	6744	2.2	0
2	20	41	6744	6.1	0
3	90	15	6744	2.2	0
4	101	15	6744	2.2	0
1	0	14	3808	3.7	0
2	80	25	4296	5.8	0
1	0	41	4879	8.4	0
2	41	29	4949	5.9	0
3	272	27	5007	5.4	0
1	0	44	4072	10.8	0
1	0	46	5346	8.6	0
2	40	9	5350	1.7	1
3	221	41	5398	7.6	0
4	261	30	5398	5.6	0
5	311	28	5398	5.2	0
6	321	41	5398	7.6	0
1	0	25	3096	8.1	0
2	30	40	3096	12.9	0
1	0	39	3748	10.4	0
2	31	49	3748	13.1	0
3	41	34	3749	9.1	0
4	91	33	3750	8.8	0
5	111	41	3750	10.9	0
6	161	44	3750	11.7	0
7	262	40	3767	10.6	0
8	282	41	3767	10.9	0
1	0	34	7920	4.3	1
2	300	41	8250	5.0	0
3	340	32	8260	3.9	0
4	390	30	8260	3.6	0
1	0	38	16369	2.3	0
2	41	41	16395	2.5	0
3	91	43	16424	2.6	0
4	121	32	16445	1.9	0
5	141	40	16453	2.4	0
6	151	26	16465	1.6	0
7	251	45	17203	2.6	0
1	0	47	4920	9.6	0
2	30	25	4920	5.1	0
3	50	25	4920	5.1	1
4	141	41	4980	8.2	0
5	151	15	4980	3.0	0
6	171	15	4994	3.0	0
1	0	41	3889	10.5	0
2	32	22	3889	5.7	0
3	166	41	3934	10.4	0
4	198	37	3934	9.4	0
5	221	41	3934	10.4	0
6	304	29	3943	7.4	0
1	0	19	9153	2.1	1
2	126	35	9432	3.7	0
3	139	24	9438	2.5	0
4	222	45	9828	4.6	0
5	267	46	10582	4.3	0
6	303	41	10582	3.9	0
7	491	47	10994	4.3	0
1	0	13	4696	2.8	0
2	100	41	4710	8.7	0
3	120	15	4710	3.2	0
4	130	37	4710	7.9	0
5	150	41	4733	8.7	0
6	180	22	4734	4.6	1
7	260	39	4789	8.1	0
8	270	41	4789	8.6	0
9	290	36	4801	7.5	0
1	0	41	10964	3.7	0
2	20	41	10964	3.7	1
3	140	30	11078	2.7	0
1	0	45	3078	14.6	0
2	160	30	3235	9.3	0
3	190	18	3257	5.5	0
4	220	18	3257	5.5	0
5	280	41	3294	12.4	0
6	330	39	3296	11.8	0
7	360	39	3296	11.8	0
8	390	24	3296	7.3	0
1	0	11	7580	1.5	0
2	10	12	7580	1.6	0
3	20	41	7592	5.4	0
4	121	41	7614	5.4	0
5	151	43	7614	5.6	0
6	161	15	7614	2.0	0
7	171	39	7614	5.1	0
8	191	39	7614	5.1	0
9	201	39	7614	5.1	0
10	261	37	7614	4.9	0
11	271	43	7614	5.6	0
1	0	14	9363	1.5	0
2	50	23	9374	2.5	1
3	300	41	9478	4.3	0
4	320	6	9494	0.6	0
1	0	38	28229	1.3	1
2	140	43	29538	1.5	1
3	190	43	30671	1.4	0
4	220	41	31093	1.3	0
1	0	41	4606	8.9	0
2	61	33	4716	7.0	0
3	81	26	4783	5.4	0
4	181	41	4884	8.4	0
5	191	30	4884	6.1	0
6	372	20	5084	3.9	0
7	442	17	5192	3.3	0
1	0	45	4579	9.8	0
2	10	41	4579	9.0	0
3	70	41	4583	8.9	0
4	111	41	4583	8.9	0
5	131	26	4583	5.7	0
6	171	43	4635	9.3	0
7	363	34	4695	7.2	0
1	0	32	149503	0.2	1
1	0	41	7797	5.3	0
2	141	45	8069	5.6	1
3	171	32	8136	3.9	0
4	212	38	8177	4.6	0
1	0	43	5511	7.8	0
2	70	30	5543	5.4	0
3	131	41	5578	7.4	0
4	161	22	5578	3.9	0
5	181	48	5578	8.6	0
6	251	40	5584	7.2	0
7	261	23	5584	4.1	0
8	291	41	5584	7.3	0
9	321	5	5626	0.9	0
10	331	39	5642	6.9	0
11	391	43	5680	7.6	0
12	411	41	5839	7.0	0
13	441	43	5839	7.4	0
1	0	22	10656	2.1	1
2	212	48	11764	4.1	1
1	0	27	3196	8.4	0
2	51	37	3241	11.4	1
1	0	41	31765	1.3	1
2	151	32	32030	1.0	1
3	312	47	33484	1.4	1
1	0	41	6697	6.1	0
2	190	32	6857	4.7	0
1	0	22	14728	1.5	0
2	10	37	14728	2.5	0
3	40	23	15240	1.5	0
4	50	45	15241	3.0	0
5	60	23	15241	1.5	1
1	0	41	11960	3.4	0
2	90	24	12014	2.0	0
3	110	41	12030	3.4	1
4	222	29	12182	2.4	1
5	372	15	12258	1.2	0
6	392	22	12258	1.8	0
1	0	41	5393	7.6	0
2	71	40	5393	7.4	0
3	91	42	5393	7.8	0
4	101	41	5393	7.6	0
5	151	41	5393	7.6	0
6	221	47	5400	8.7	0
7	241	34	5400	6.3	0
8	261	15	5400	2.8	0
9	301	41	5440	7.5	0
10	311	41	5440	7.5	0
1	0	45	11748	3.8	0
2	90	43	11867	3.6	0
1	0	41	9376	4.4	1
1	0	16	8387	1.9	1
2	191	27	8625	3.1	0
3	211	15	8678	1.7	0
4	231	49	8678	5.6	0
5	312	49	8697	5.6	0
1	0	39	9267	4.2	0
2	40	43	9345	4.6	0
3	70	39	9349	4.2	0
4	90	43	9349	4.6	0
5	100	40	9349	4.3	0
6	130	32	9370	3.4	0
7	140	40	9370	4.3	0
8	170	43	9388	4.6	0
9	200	30	9459	3.2	1
10	330	43	9877	4.4	0
11	420	43	9898	4.3	0
1	0	35	6827	5.1	0
2	10	39	6827	5.7	0
3	40	39	6839	5.7	0
4	70	39	6839	5.7	0
5	100	39	7259	5.4	0
6	110	39	7259	5.4	1
7	221	15	7406	2.0	0
8	231	35	7406	4.7	0
9	251	24	7580	3.2	0
1	0	43	20198	2.1	0
2	10	47	20198	2.3	0
3	30	32	20216	1.6	0
4	50	41	20237	2.0	0
5	61	43	20237	2.1	0
6	91	41	20237	2.0	0
7	131	30	20268	1.5	0
8	181	49	20325	2.4	0
9	201	43	20325	2.1	0
1	0	33	9467	3.5	0
2	80	37	9489	3.9	0
3	190	15	9879	1.5	0
4	230	27	9905	2.7	0
5	250	41	9905	4.1	0
6	280	41	9905	4.1	0
1	0	41	21056	1.9	0
2	40	43	21151	2.0	0
3	100	33	21715	1.5	0
4	110	36	21725	1.7	1
1	0	27	25307	1.1	0
2	40	22	25392	0.9	0
3	110	45	25458	1.8	0
4	130	42	25548	1.6	0
1	0	38	12865	3.0	0
2	20	43	12873	3.3	0
3	140	41	12941	3.2	0
1	0	22	25305	0.9	1
2	121	41	25446	1.6	0
3	141	10	25446	0.4	0
4	262	33	25939	1.3	0
5	292	39	25939	1.5	0
1	0	41	12569	3.3	0
2	25	43	12625	3.4	1
3	91	42	12946	3.2	0
4	113	23	13010	1.8	0
5	146	23	13136	1.8	0
6	169	28	13325	2.1	0
7	222	17	13480	1.3	0
8	244	41	13490	3.0	1
9	277	28	13494	2.1	0
1	0	22	12161	1.8	0
2	51	35	12181	2.9	0
3	81	23	12221	1.9	0
4	91	41	12221	3.4	0
5	111	23	12298	1.9	0
6	141	41	12335	3.3	1
7	352	43	12437	3.5	0
8	382	43	12437	3.5	0
9	412	30	12480	2.4	0
1	0	18	60005	0.3	0
2	10	41	60013	0.7	0
3	61	50	60247	0.8	1
4	212	32	60498	0.5	0
5	252	35	60710	0.6	0
6	262	19	60752	0.3	0
7	312	39	61329	0.6	0
8	332	39	61390	0.6	1
9	352	37	61774	0.6	1
1	0	12	85726	0.1	0
2	10	24	85735	0.3	0
3	90	36	87061	0.4	0
4	191	41	87825	0.5	0
1	0	35	60543	0.6	1
2	150	23	64740	0.4	0
1	0	41	5442	7.5	0
2	50	21	5500	3.8	0
3	80	22	5500	4.0	0
4	100	22	5500	4.0	0
5	110	41	5504	7.4	0
6	210	41	5504	7.4	0
1	0	43	17057	2.5	0
2	50	43	17057	2.5	0
3	101	41	17145	2.4	0
4	172	28	17167	1.6	1
5	182	28	17167	1.6	0
6	202	41	17170	2.4	1
7	232	27	17326	1.6	1
8	303	48	17360	2.8	0
9	323	28	17405	1.6	0
10	424	28	17602	1.6	0
1	0	22	3599	6.1	0
2	60	7	3624	1.9	0
1	0	41	3887	10.5	0
1	0	37	39705	0.9	1
2	113	46	39844	1.2	0
3	145	32	39881	0.8	0
4	188	22	40155	0.5	1
5	261	21	40376	0.5	0
1	0	26	14153	1.8	0
2	50	41	14313	2.9	0
3	70	22	14349	1.5	0
4	100	46	14349	3.2	0
5	120	25	14353	1.7	0
6	160	20	14363	1.4	0
7	191	20	14363	1.4	0
8	201	40	14363	2.8	0
9	211	41	14363	2.9	0
10	271	41	14402	2.8	0
11	311	25	14464	1.7	0
12	371	41	14468	2.8	0
1	0	32	36620	0.9	0
2	20	43	36621	1.2	0
3	40	27	36623	0.7	1
4	120	41	37119	1.1	0
5	130	34	37127	0.9	0
6	170	43	37151	1.2	0
7	220	41	37217	1.1	0
8	310	13	37347	0.3	0
1	0	43	8395	5.1	0
2	33	41	8454	4.8	0
3	93	19	8454	2.2	0
4	214	42	8511	4.9	0
5	249	22	8521	2.6	0
1	0	8	23562	0.3	0
1	0	41	6810	6.0	0
2	60	48	6852	7.0	0
3	70	41	6852	6.0	0
4	100	13	6863	1.9	0
5	170	26	6882	3.8	0
6	190	41	6882	6.0	0
7	200	26	6882	3.8	0
8	240	43	6882	6.2	0
9	290	26	6902	3.8	0
10	330	41	6902	5.9	0
1	0	29	6046	4.8	0
2	20	41	6046	6.8	1
3	121	25	6367	3.9	0
4	141	43	6367	6.8	0
5	151	25	6367	3.9	1
6	351	43	6645	6.5	0
1	0	24	9871	2.4	0
2	40	22	9919	2.2	0
3	51	41	9919	4.1	0
4	131	32	9961	3.2	0
5	161	32	10408	3.1	0
6	211	41	10476	3.9	0
1	0	15	8550	1.8	0
2	20	19	8551	2.2	0
3	101	28	8633	3.2	0
4	131	15	8633	1.7	0
5	161	41	8639	4.7	0
6	181	45	8639	5.2	0
1	0	41	4718	8.7	0
2	70	15	4873	3.1	0
3	101	15	4973	3.0	0
4	111	41	4973	8.2	0
5	181	15	4973	3.0	0
6	211	40	4973	8.0	0
7	272	15	4973	3.0	0
8	282	15	5003	3.0	0
9	342	41	5003	8.2	0
1	0	22	8906	2.5	0
2	40	30	8978	3.3	0
3	90	43	8978	4.8	0
4	181	47	9057	5.2	1
5	251	41	9187	4.5	0
1	0	22	9635	2.3	0
2	261	41	10574	3.9	0
3	301	32	10579	3.0	0
1	0	15	3225	4.7	0
2	10	15	3225	4.7	0
3	261	41	3279	12.5	0
1	0	41	4376	9.4	0
2	10	22	4376	5.0	0
3	20	22	4376	5.0	0
4	70	25	4393	5.7	0
5	100	45	5393	8.3	0
6	120	30	5393	5.6	0
7	180	41	5413	7.6	0
1	0	41	6493	6.3	0
2	40	25	6593	3.8	0
1	0	22	14639	1.5	1
1	0	43	7404	5.8	0
2	30	15	7404	2.0	0
3	50	19	7444	2.6	0
4	110	41	7460	5.5	0
5	200	37	7511	4.9	0
6	230	15	7511	2.0	0
1	0	41	6940	5.9	0
1	0	49	67775	0.7	0
2	10	26	67814	0.4	0
1	0	43	3236	13.3	1
2	50	49	3412	14.4	0
3	110	25	3462	7.2	0
4	140	28	3462	8.1	0
5	160	41	3462	11.8	0
6	180	15	3462	4.3	0
1	0	22	28058	0.8	0
2	30	22	28068	0.8	0
3	111	41	28255	1.5	0
4	171	22	28645	0.8	0
5	222	34	28681	1.2	0
6	302	41	28855	1.4	0
1	0	49	15028	3.3	0
2	110	41	15790	2.6	0
3	211	38	15814	2.4	0
4	221	41	15814	2.6	0
5	241	38	15836	2.4	0
6	271	22	15836	1.4	0
7	281	41	15836	2.6	1
8	332	41	15842	2.6	1
9	564	48	16260	3.0	0
1	0	41	6068	6.8	0
2	60	41	6068	6.8	0
3	441	46	6245	7.4	0
4	451	41	6245	6.6	0
1	0	27	15623	1.7	0
2	141	27	16379	1.6	0
3	313	42	16580	2.5	0
4	333	41	16712	2.5	0
5	353	28	16788	1.7	0
6	363	41	16788	2.4	1
1	0	38	363742	0.1	1
2	142	43	367978	0.1	1
1	0	23	5926	3.9	0
2	10	41	5926	6.9	0
3	20	23	5926	3.9	1
1	0	22	78389	0.3	0
2	20	12	78447	0.2	0
3	40	14	78514	0.2	0
4	50	41	78544	0.5	1
5	151	22	78877	0.3	0
6	171	35	78885	0.4	0
7	261	43	79310	0.5	1
8	301	32	79558	0.4	0
1	0	41	6939	5.9	0
2	40	10	6995	1.4	1
3	282	41	7105	5.8	0
4	312	48	7105	6.8	0
1	0	22	9761	2.3	0
2	10	40	9761	4.1	0
3	30	18	9761	1.8	0
4	120	41	9806	4.2	0
5	330	22	9922	2.2	0
6	341	48	9922	4.8	0
7	381	28	10033	2.8	1
1	0	33	4408	7.5	0
2	20	39	4482	8.7	0
1	0	24	10996	2.2	1
2	52	43	11236	3.8	0
3	168	33	12082	2.7	0
4	211	36	12103	3.0	0
1	0	19	15416	1.2	0
1	0	44	3058	14.4	0
2	70	49	3062	16.0	0
3	100	10	3106	3.2	0
4	110	30	3106	9.7	0
5	130	30	3106	9.7	0
6	140	41	3106	13.2	0
1	0	41	3531	11.6	0
2	10	38	3538	10.7	0
3	40	38	3538	10.7	0
4	50	41	3538	11.6	0
5	161	41	3542	11.6	1
1	0	39	6346	6.1	1
2	192	39	6690	5.8	0
3	222	39	6690	5.8	0
4	271	15	6690	2.2	0
5	282	44	6690	6.6	0
1	0	41	14004	2.9	1
2	160	26	14342	1.8	1
1	0	39	14233	2.7	0
2	50	23	14256	1.6	0
3	100	43	14351	3.0	0
4	130	39	14356	2.7	0
5	150	43	14373	3.0	0
6	371	47	14487	3.2	0
1	0	45	16352	2.8	1
2	41	33	16547	2.0	1
3	151	22	16894	1.3	0
4	201	22	17306	1.3	0
5	281	32	17489	1.8	1
1	0	15	3742	4.0	0
2	20	41	3742	11.0	0
3	40	22	3742	5.9	0
4	70	43	3742	11.5	0
5	100	23	3742	6.1	0
6	110	32	3742	8.6	0
7	120	41	3742	11.0	0
8	130	23	3742	6.1	0
9	180	41	3742	11.0	0
10	230	41	3742	11.0	0
11	331	23	3797	6.1	0
12	391	43	3853	11.2	0
13	431	22	3853	5.7	0
14	441	30	3853	7.8	0
1	0	38	3785	10.0	0
2	10	38	3785	10.0	0
3	20	41	3785	10.8	0
4	40	30	3785	7.9	0
5	50	35	3789	9.2	0
6	100	20	3789	5.3	0
7	130	33	3829	8.6	0
8	170	41	3841	10.7	0
1	0	38	6512	5.8	0
2	11	41	6512	6.3	0
3	40	33	6512	5.1	0
4	70	11	6512	1.7	0
5	90	11	6512	1.7	0
6	100	16	6513	2.5	0
7	111	12	6513	1.8	0
8	272	41	6547	6.3	0
9	282	15	6556	2.3	0
10	302	43	6556	6.6	0
11	322	41	6556	6.3	0
12	343	20	6556	3.1	0
13	373	41	6616	6.2	0
1	0	35	6133	5.7	0
2	20	41	6155	6.7	0
3	81	43	6155	7.0	0
4	222	22	6216	3.5	0
5	241	41	6216	6.6	0
6	331	15	6220	2.4	0
1	0	37	9009	4.1	1
2	81	16	9038	1.8	0
3	232	41	9131	4.5	0
1	0	38	5019	7.6	0
2	40	26	5033	5.2	0
3	51	11	5033	2.2	0
4	90	41	5077	8.1	0
5	130	15	5077	3.0	0
6	150	41	5077	8.1	0
7	200	41	5077	8.1	0
8	250	43	5077	8.5	0
9	260	41	5077	8.1	0
1	0	36	10208	3.5	0
2	13	9	10215	0.9	0
3	45	41	10237	4.0	0
4	78	49	10277	4.8	0
5	121	41	10277	4.0	0
6	166	27	10363	2.6	0
7	199	42	10372	4.0	0
8	242	42	10403	4.0	0
9	277	20	10432	1.9	0
1	0	13	3103	4.2	0
1	0	39	3689	10.6	0
2	20	39	3689	10.6	0
3	70	31	3714	8.3	0
4	90	41	3794	10.8	0
5	131	41	3826	10.7	0
6	151	21	3827	5.5	0
7	181	47	3827	12.3	0
8	231	37	3917	9.4	1
9	391	43	4006	10.7	0
1	0	22	11357	1.9	0
2	83	41	11537	3.6	0
3	130	41	11572	3.5	0
4	170	25	11572	2.2	0
5	220	22	11720	1.9	0
6	240	41	11720	3.5	1
7	381	44	11779	3.7	0
1	0	44	79437	0.6	1
2	21	29	81717	0.4	0
3	131	41	87604	0.5	0
4	161	35	87820	0.4	1
5	313	33	89179	0.4	0
1	0	30	4240	7.1	0
2	121	38	4240	9.0	0
3	131	30	4240	7.1	0
4	234	38	4240	9.0	0
5	294	15	4240	3.5	0
6	304	41	4240	9.7	0
7	355	41	4250	9.6	0
1	0	18	70130	0.3	0
2	19	49	70376	0.7	0
3	69	41	70476	0.6	0
4	130	18	70666	0.3	0
5	140	30	70668	0.4	0
6	191	19	70731	0.3	0
7	221	18	70900	0.3	0
8	331	40	73362	0.5	0
1	0	21	11243	1.9	0
2	10	21	11243	1.9	0
3	30	41	11254	3.6	0
4	92	41	11270	3.6	0
5	201	41	11335	3.6	0
1	0	41	3101	13.2	0
1	0	35	9128	3.8	0
2	61	41	9160	4.5	0
3	92	25	9160	2.7	0
4	168	30	9216	3.3	0
5	180	34	9216	3.7	0
6	205	36	9273	3.9	0
7	270	34	9380	3.6	0
1	0	34	10196	3.3	0
2	20	16	10231	1.6	0
3	42	16	10231	1.6	0
1	0	35	13326	2.6	0
1	0	49	21631	2.3	0
2	30	41	21662	1.9	0
3	171	22	21833	1.0	0
4	192	28	21940	1.3	0
5	202	28	22086	1.3	0
6	383	27	22814	1.2	1
1	0	41	33611	1.2	0
2	30	22	33619	0.7	0
3	70	20	33651	0.6	0
4	100	22	33718	0.7	0
5	140	38	33779	1.1	0
6	160	15	33779	0.4	0
7	200	47	33958	1.4	0
8	240	41	33958	1.2	0
9	261	22	33958	0.6	0
10	301	41	34025	1.2	0
11	341	48	34227	1.4	0
1	0	41	15220	2.7	0
2	81	18	15442	1.2	0
3	121	39	15486	2.5	0
4	232	43	15586	2.8	0
5	284	41	15599	2.6	0
6	294	18	15635	1.2	0
7	344	47	15691	3.0	0
8	414	43	15768	2.7	0
1	0	22	35784	0.6	0
2	92	38	35821	1.1	0
3	153	22	35997	0.6	0
4	223	33	36117	0.9	0
5	273	40	36363	1.1	0
1	0	16	59099	0.3	0
2	63	27	59143	0.5	0
3	163	31	62272	0.5	0
4	263	48	62749	0.8	0
5	294	42	63164	0.7	0
1	0	40	11779	3.4	0
2	80	18	11789	1.5	0
3	90	16	11793	1.4	1
4	180	41	12258	3.3	0
5	311	22	12788	1.7	0
6	341	48	13547	3.5	1
1	0	22	3371	6.5	0
2	50	41	3371	12.2	0
1	0	22	29017	0.8	1
1	0	16	8183	2.0	0
2	53	46	8188	5.6	0
3	73	46	8290	5.5	0
4	143	30	8431	3.6	0
1	0	30	8543	3.5	0
2	10	20	8645	2.3	0
3	50	22	8674	2.5	0
1	0	41	6483	6.3	0
2	160	41	6566	6.2	0
3	180	40	6566	6.1	0
4	211	25	6566	3.8	0
5	221	41	6566	6.2	0
6	282	15	6566	2.3	0
7	322	41	6566	6.2	0
8	383	41	6574	6.2	0
1	0	7	6721	1.0	1
2	90	10	7079	1.4	0
3	140	26	7260	3.6	0
4	150	31	7260	4.3	0
5	251	33	7694	4.3	0
6	352	38	7700	4.9	0
7	394	41	7723	5.3	0
8	402	30	7723	3.9	0
9	423	44	7723	5.7	0
1	0	21	11602	1.8	0
2	91	15	11602	1.3	0
3	101	32	11682	2.7	0
4	171	41	11682	3.5	0
5	191	15	11682	1.3	0
6	221	41	11682	3.5	0
1	0	30	21418	1.4	1
2	61	32	21677	1.5	1
3	91	30	21796	1.4	1
1	0	35	46789	0.7	1
2	83	41	47470	0.9	1
3	297	40	48673	0.8	0
4	320	28	48769	0.6	0
5	343	47	48769	1.0	0
1	0	48	5885	8.2	0
2	20	30	5885	5.1	0
3	30	41	5885	7.0	0
4	131	43	5891	7.3	0
5	141	14	5891	2.4	0
1	0	30	23129	1.3	0
2	40	27	23235	1.2	0
3	101	41	23351	1.8	1
4	296	45	23474	1.9	1
5	406	27	23642	1.1	0
6	446	33	23835	1.4	0
1	0	48	8936	5.4	1
2	91	15	9726	1.5	0
3	101	15	9726	1.5	0
4	212	14	10040	1.4	1
5	264	28	10113	2.8	0
1	0	41	5435	7.5	0
2	51	41	5435	7.5	0
3	61	15	5436	2.8	0
4	85	48	5436	8.8	0
5	95	41	5436	7.5	0
1	0	30	5174	5.8	0
2	54	30	5174	5.8	0
3	90	30	5174	5.8	0
4	160	17	5175	3.3	0
5	180	17	5175	3.3	0
6	220	30	5203	5.8	1
1	0	22	19812	1.1	0
2	20	41	19812	2.1	0
1	0	38	4401	8.6	0
2	22	41	4401	9.3	0
3	30	25	4401	5.7	0
4	50	25	4401	5.7	0
5	60	26	4401	5.9	0
6	73	43	4401	9.8	0
7	81	25	4401	5.7	1
8	121	41	4406	9.3	1
9	281	15	4623	3.2	0
1	0	22	29123	0.8	0
1	0	47	5437	8.6	1
2	10	22	5437	4.0	1
3	160	25	5664	4.4	0
1	0	38	3021	12.6	0
2	20	41	3021	13.6	1
3	231	15	3114	4.8	0
4	272	38	3114	12.2	0
5	292	15	3114	4.8	0
6	302	15	3114	4.8	0
1	0	41	3286	12.5	0
2	121	41	3296	12.4	0
3	332	15	3335	4.5	0
4	352	41	3335	12.3	0
5	442	15	3335	4.5	0
6	465	41	3335	12.3	0
7	492	15	3337	4.5	0
8	512	43	3337	12.9	0
1	0	41	5429	7.6	0
2	50	41	5429	7.6	0
3	170	39	5439	7.2	0
4	200	41	5439	7.5	0
5	230	36	5439	6.6	0
6	270	45	5529	8.1	0
7	300	22	5529	4.0	0
8	331	41	5529	7.4	0
1	0	38	3058	12.4	0
2	20	41	3158	13.0	0
3	40	30	3708	8.1	0
4	112	15	3708	4.0	0
5	162	41	3712	11.0	0
6	192	15	3722	4.0	0
1	0	44	4994	8.8	0
2	30	44	5007	8.8	0
3	90	44	5007	8.8	0
4	210	44	5047	8.7	0
5	250	27	5047	5.3	0
6	260	44	5047	8.7	0
7	310	38	5047	7.5	0
8	330	44	5066	8.7	0
1	0	35	9604	3.6	0
2	81	14	9675	1.4	0
3	91	14	9675	1.4	0
4	101	35	9675	3.6	0
5	152	35	9675	3.6	0
6	192	38	9913	3.8	0
7	202	39	9913	3.9	0
8	252	39	9913	3.9	0
9	302	40	9913	4.0	0
10	312	15	9913	1.5	0
1	0	44	15536	2.8	0
2	40	44	15543	2.8	0
3	70	38	15576	2.4	0
4	90	39	15670	2.5	0
5	100	44	15670	2.8	0
6	120	44	15670	2.8	0
7	150	44	15670	2.8	0
8	170	43	15680	2.7	0
9	180	44	15680	2.8	0
1	0	38	3555	10.7	0
2	30	29	3555	8.2	0
3	50	15	3555	4.2	0
4	100	38	3555	10.7	0
5	140	41	3611	11.4	0
6	211	43	3655	11.8	0
7	281	28	3700	7.6	0
8	302	41	3700	11.1	0
9	322	15	3700	4.1	0
1	0	41	25395	1.6	1
2	10	44	25690	1.7	0
3	50	32	26199	1.2	1
4	100	10	27170	0.4	0
1	0	43	5596	7.7	0
2	81	28	5636	5.0	0
3	111	41	5636	7.3	0
1	0	41	30176	1.4	0
2	50	41	30179	1.4	0
3	121	47	30257	1.6	0
4	131	30	30257	1.0	0
5	201	41	31128	1.3	0
6	211	45	31168	1.4	0
7	322	17	31279	0.5	0
8	382	31	32543	1.0	0
9	392	44	32657	1.3	0
10	412	39	32757	1.2	0
1	0	30	6934	4.3	0
2	50	41	6971	5.9	0
3	100	41	7035	5.8	0
4	150	41	7131	5.7	0
5	160	41	7137	5.7	0
6	221	44	7207	6.1	0
7	311	39	7308	5.3	0
8	331	44	7548	5.8	0
1	0	39	4321	9.0	0
2	30	39	4331	9.0	0
3	40	29	4351	6.7	0
4	60	15	4351	3.4	0
5	90	22	4365	5.0	0
6	120	38	4365	8.7	0
7	140	39	4365	8.9	0
8	190	39	4365	8.9	0
1	0	37	13123	2.8	1
2	100	41	13270	3.1	0
3	160	19	13278	1.4	0
4	200	42	13284	3.2	0
5	220	49	13313	3.7	0
1	0	25	3797	6.6	0
2	10	25	3797	6.6	0
3	40	21	3805	5.5	0
4	171	48	3854	12.5	0
5	191	48	3854	12.5	0
6	231	41	3858	10.6	0
1	0	49	67642	0.7	0
2	91	32	68356	0.5	0
3	202	47	69877	0.7	0
1	0	41	14891	2.8	0
2	211	36	15120	2.4	1
3	341	48	15375	3.1	0
4	381	41	15451	2.7	0
1	0	30	22320	1.3	0
1	0	41	3033	13.5	0
2	70	41	3033	13.5	0
3	171	41	3113	13.2	0
4	271	41	3113	13.2	0
5	301	38	3113	12.2	0
